UN Paris,Frequency,Type,UN_Overlap_Shell,UN_Overlap_BP
effective operation,1,2-gram,0,0
agreement completing,1,2-gram,0,0
completing its,1,2-gram,0,0
such modalities,1,2-gram,0,0
session final,1,2-gram,0,0
final clauses,1,2-gram,0,0
secretariat solely,1,2-gram,0,0
available on,1,2-gram,1,0
its website,1,2-gram,0,0
website on,1,2-gram,0,0
the report,1,2-gram,1,1
session information,1,2-gram,0,0
date total,1,2-gram,0,0
total and,1,2-gram,0,0
and per,1,2-gram,0,0
emissions communicated,1,2-gram,0,0
communications greenhouse,1,2-gram,0,0
gas inventory,1,2-gram,0,0
inventory reports,1,2-gram,0,0
reports biennial,1,2-gram,0,0
reports or,1,2-gram,0,0
or biennial,1,2-gram,0,0
reports iv,1,2-gram,0,0
iv enhanced,1,2-gram,0,0
action prior,1,2-gram,0,0
efforts in,1,2-gram,0,1
period including,1,2-gram,0,0
a urging,1,2-gram,0,0
protocol that,1,2-gram,0,0
to ratify,1,2-gram,0,0
ratify and,1,2-gram,0,0
the doha,1,2-gram,0,0
doha amendment,1,2-gram,0,0
amendment to,1,2-gram,0,0
protocol b,1,2-gram,0,0
b urging,1,2-gram,0,0
make and,1,2-gram,1,0
implement a,1,2-gram,0,0
a mitigation,1,2-gram,0,0
mitigation pledge,1,2-gram,0,0
pledge under,1,2-gram,0,0
agreements c,1,2-gram,0,0
c reiterating,1,2-gram,0,0
reiterating its,1,2-gram,0,0
its resolve,1,2-gram,0,0
resolve as,1,2-gram,0,0
to accelerate,1,2-gram,1,0
accelerate the,1,2-gram,1,0
the full,1,2-gram,1,0
full implementation,1,2-gram,0,0
decisions constituting,1,2-gram,0,0
constituting the,1,2-gram,0,0
the agreed,1,2-gram,0,0
agreed outcome,1,2-gram,0,0
outcome pursuant,1,2-gram,0,0
enhance ambition,1,2-gram,0,0
period in,1,2-gram,0,0
convention by,1,2-gram,0,0
d inviting,1,2-gram,0,0
inviting developing,1,2-gram,0,0
not submitted,1,2-gram,0,0
submitted their,1,2-gram,0,0
first biennial,1,2-gram,0,0
reports to,1,2-gram,0,0
possible e,1,2-gram,0,0
e urging,1,2-gram,0,0
to participate,1,2-gram,0,1
existing measurement,1,2-gram,0,0
verification processes,1,2-gram,0,0
agreements in,1,2-gram,0,1
manner with,1,2-gram,0,0
to demonstrating,1,2-gram,0,0
demonstrating progress,1,2-gram,0,0
voluntary cancellation,1,2-gram,0,0
cancellation by,1,2-gram,0,0
by party,1,2-gram,0,0
stakeholders without,1,2-gram,0,0
without double,1,2-gram,0,0
counting of,1,2-gram,0,0
of units,1,2-gram,0,0
protocol including,1,2-gram,0,0
including certified,1,2-gram,0,0
certified emission,1,2-gram,0,0
are valid,1,2-gram,0,0
valid for,1,2-gram,0,0
second commitment,1,2-gram,0,0
commitment period,1,2-gram,0,0
period fccc,1,2-gram,0,0
urges host,1,2-gram,0,0
host and,1,2-gram,0,0
and purchasing,1,2-gram,0,0
purchasing parties,1,2-gram,0,0
report transparently,1,2-gram,0,0
transparently on,1,2-gram,0,0
on internationally,1,2-gram,0,0
outcomes including,1,2-gram,0,0
including outcomes,1,2-gram,0,0
outcomes used,1,2-gram,0,0
meet international,1,2-gram,0,0
international pledges,1,2-gram,0,0
pledges and,1,2-gram,0,0
and emission,1,2-gram,1,0
emission units,1,2-gram,0,0
protocol with,1,2-gram,0,0
to promoting,1,2-gram,0,0
promoting environmental,1,2-gram,0,0
and avoiding,1,2-gram,0,0
avoiding double,1,2-gram,0,0
social economic,1,2-gram,0,0
economic and,1,2-gram,1,1
environmental value,1,2-gram,0,0
value of,1,2-gram,1,1
of voluntary,1,2-gram,1,0
voluntary mitigation,1,2-gram,0,0
their co,1,2-gram,1,0
benefits for,1,2-gram,0,0
adaptation health,1,2-gram,0,0
health and,1,2-gram,1,1
strengthen in,1,2-gram,0,0
existing technical,1,2-gram,0,0
mitigation as,1,2-gram,0,0
a and,1,2-gram,0,1
paragraph taking,1,2-gram,0,0
latest scientific,1,2-gram,0,0
knowledge including,1,2-gram,0,0
a encouraging,1,2-gram,0,0
parties convention,1,2-gram,0,0
convention bodies,1,2-gram,0,0
process including,1,2-gram,0,0
in cooperation,1,2-gram,0,0
cooperation with,1,2-gram,0,0
relevant non,1,2-gram,0,0
to share,1,2-gram,1,1
share their,1,2-gram,1,1
their experiences,1,2-gram,0,0
and suggestions,1,2-gram,0,0
suggestions including,1,2-gram,0,0
including from,1,2-gram,1,0
from regional,1,2-gram,0,0
regional events,1,2-gram,0,0
to cooperate,1,2-gram,0,0
national sustainable,1,2-gram,0,0
b striving,1,2-gram,0,0
striving to,1,2-gram,1,0
improve in,1,2-gram,0,1
with parties,1,2-gram,0,0
parties access,1,2-gram,0,0
to and,1,2-gram,1,1
process by,1,2-gram,0,0
country party,1,2-gram,0,0
party experts,1,2-gram,0,0
experts c,1,2-gram,0,0
c requesting,1,2-gram,0,0
requesting the,1,2-gram,0,0
respective mandates,1,2-gram,0,0
mandates,1,2-gram,0,0
i to,1,2-gram,0,0
enhance their,1,2-gram,0,0
facilitate and,1,2-gram,0,0
support parties,1,2-gram,0,0
in scaling,1,2-gram,0,0
up the,1,2-gram,1,0
process ii,1,2-gram,0,0
ii to,1,2-gram,0,0
provide regular,1,2-gram,1,0
regular updates,1,2-gram,0,0
updates during,1,2-gram,0,0
meetings on,1,2-gram,0,0
actions previously,1,2-gram,0,0
previously identified,1,2-gram,0,0
process iii,1,2-gram,0,0
iii to,1,2-gram,0,0
include information,1,2-gram,0,0
their joint,1,2-gram,0,0
joint annual,1,2-gram,0,0
d encouraging,1,2-gram,0,0
make effective,1,2-gram,0,0
effective use,1,2-gram,0,0
network to,1,2-gram,0,0
to obtain,1,2-gram,0,1
obtain assistance,1,2-gram,0,0
assistance to,1,2-gram,0,0
develop economically,1,2-gram,0,0
economically environmentally,1,2-gram,1,0
environmentally and,1,2-gram,1,1
and socially,1,2-gram,1,0
socially viable,1,2-gram,0,0
viable project,1,2-gram,0,0
project proposals,1,2-gram,0,0
proposals in,1,2-gram,0,0
high mitigation,1,2-gram,0,0
mitigation potential,1,2-gram,0,0
potential areas,1,2-gram,0,0
areas identified,1,2-gram,0,0
inform participants,1,2-gram,0,0
participants of,1,2-gram,0,0
facilitating progress,1,2-gram,0,0
organize the,1,2-gram,0,0
and disseminate,1,2-gram,0,0
disseminate its,1,2-gram,0,0
its results,1,2-gram,0,0
results including,1,2-gram,0,0
organizing in,1,2-gram,0,0
relevant expert,1,2-gram,0,0
expert organizations,1,2-gram,0,0
organizations regular,1,2-gram,0,0
replicable b,1,2-gram,0,0
b updating,1,2-gram,0,0
updating on,1,2-gram,0,0
an annual,1,2-gram,1,1
annual basis,1,2-gram,1,1
basis following,1,2-gram,0,0
c below,1,2-gram,0,0
mitigation benefits,1,2-gram,0,0
benefits and,1,2-gram,0,1
and co,1,2-gram,1,1
for enhancing,1,2-gram,0,0
enhancing mitigation,1,2-gram,0,0
mitigation ambition,1,2-gram,0,0
ambition as,1,2-gram,0,0
options for,1,2-gram,0,0
for supporting,1,2-gram,0,0
supporting their,1,2-gram,0,0
a userfriendly,1,2-gram,0,0
userfriendly online,1,2-gram,0,0
format fccc,1,2-gram,0,0
add c,1,2-gram,0,0
c preparing,1,2-gram,0,0
preparing in,1,2-gram,0,0
a summary,1,2-gram,1,1
policymakers with,1,2-gram,0,0
with information,1,2-gram,0,1
replicable and,1,2-gram,0,0
and on,1,2-gram,1,1
implementation as,1,2-gram,0,0
on relevant,1,2-gram,0,0
relevant collaborative,1,2-gram,0,0
collaborative initiatives,1,2-gram,0,0
and publishing,1,2-gram,0,0
publishing the,1,2-gram,0,0
summary at,1,2-gram,0,0
least two,1,2-gram,1,0
two months,1,2-gram,0,0
of each,1,2-gram,1,1
take place,1,2-gram,1,1
place on,1,2-gram,0,1
an ongoing,1,2-gram,1,1
ongoing basis,1,2-gram,0,1
basis until,1,2-gram,0,0
of urgent,1,2-gram,0,0
and adequate,1,2-gram,0,0
adequate finance,1,2-gram,0,0
the level,1,2-gram,1,0
of pre,1,2-gram,0,0
regard strongly,1,2-gram,0,0
strongly urges,1,2-gram,0,0
urges developed,1,2-gram,0,0
their level,1,2-gram,0,1
a concrete,1,2-gram,0,0
concrete road,1,2-gram,0,0
road map,1,2-gram,1,0
map to,1,2-gram,0,0
of jointly,1,2-gram,0,0
jointly providing,1,2-gram,0,0
providing usd,1,2-gram,0,0
billion annually,1,2-gram,0,0
annually by,1,2-gram,0,0
by for,1,2-gram,1,0
adaptation while,1,2-gram,0,0
while significantly,1,2-gram,0,0
significantly increasing,1,2-gram,1,0
increasing adaptation,1,2-gram,0,0
from current,1,2-gram,0,0
current levels,1,2-gram,1,0
further provide,1,2-gram,0,0
provide appropriate,1,2-gram,0,0
appropriate technology,1,2-gram,0,0
conduct a,1,2-gram,1,1
dialogue in,1,2-gram,0,0
implementing decision,1,2-gram,0,0
and identify,1,2-gram,1,1
identify relevant,1,2-gram,0,0
for technology,1,2-gram,0,0
and capacitybuilding,1,2-gram,0,0
capacitybuilding support,1,2-gram,0,0
the ambition,1,2-gram,1,0
efforts by,1,2-gram,1,1
including identifying,1,2-gram,0,0
identifying relevant,1,2-gram,0,0
provision and,1,2-gram,0,0
and mobilization,1,2-gram,0,0
acknowledges with,1,2-gram,0,0
with appreciation,1,2-gram,0,0
appreciation the,1,2-gram,0,0
agenda which,1,2-gram,0,0
which build,1,2-gram,0,0
climate summit,1,2-gram,0,0
summit convened,1,2-gram,0,0
convened on,1,2-gram,0,0
on september,1,2-gram,0,0
september by,1,2-gram,0,0
climate actions,1,2-gram,0,0
and encourages,1,2-gram,0,1
the registration,1,2-gram,0,0
registration of,1,2-gram,0,0
those actions,1,2-gram,0,0
to work,1,2-gram,1,1
work closely,1,2-gram,1,0
closely with,1,2-gram,1,1
with non,1,2-gram,0,0
to catalyse,1,2-gram,0,1
catalyse efforts,1,2-gram,0,0
strengthen mitigation,1,2-gram,0,0
also encourages,1,2-gram,1,0
encourages non,1,2-gram,0,0
increase their,1,2-gram,0,1
their engagement,1,2-gram,0,0
agrees to,1,2-gram,0,0
convene pursuant,1,2-gram,0,0
paragraph building,1,2-gram,0,0
agenda and,1,2-gram,0,0
with each,1,2-gram,0,1
parties during,1,2-gram,0,0
– a,1,2-gram,1,1
event that,1,2-gram,0,0
a further,1,2-gram,1,0
further strengthens,1,2-gram,0,0
strengthens high,1,2-gram,0,0
engagement on,1,2-gram,0,1
policy options,1,2-gram,0,0
options and,1,2-gram,0,1
below drawing,1,2-gram,0,0
drawing on,1,2-gram,0,1
b provides,1,2-gram,0,0
provides an,1,2-gram,0,0
an opportunity,1,2-gram,1,1
opportunity for,1,2-gram,0,1
for announcing,1,2-gram,0,0
announcing new,1,2-gram,0,0
paragraph http,1,2-gram,0,0
add below,1,2-gram,0,0
below and,1,2-gram,1,0
and presented,1,2-gram,0,1
presented in,1,2-gram,0,1
above c,1,2-gram,0,0
c takes,1,2-gram,0,0
takes stock,1,2-gram,0,0
of related,1,2-gram,0,0
related progress,1,2-gram,0,0
progress and,1,2-gram,1,1
and recognizes,1,2-gram,0,0
recognizes new,1,2-gram,0,0
coalitions d,1,2-gram,0,0
d provides,1,2-gram,0,0
provides meaningful,1,2-gram,0,0
meaningful and,1,2-gram,0,1
and regular,1,2-gram,1,1
regular opportunities,1,2-gram,0,0
effective high,1,2-gram,0,0
engagement of,1,2-gram,0,0
of dignitaries,1,2-gram,0,0
dignitaries of,1,2-gram,0,0
parties international,1,2-gram,0,0
organizations international,1,2-gram,0,0
international cooperative,1,2-gram,0,0
cooperative initiatives,1,2-gram,0,0
that two,1,2-gram,0,0
two high,1,2-gram,0,0
champions shall,1,2-gram,0,0
be appointed,1,2-gram,0,0
appointed to,1,2-gram,0,0
act on,1,2-gram,0,1
on behalf,1,2-gram,1,1
behalf of,1,2-gram,1,1
facilitate through,1,2-gram,0,0
through strengthened,1,2-gram,0,0
strengthened high,1,2-gram,0,0
the successful,1,2-gram,0,0
successful execution,1,2-gram,0,0
execution of,1,2-gram,0,0
of existing,1,2-gram,1,0
existing efforts,1,2-gram,0,0
the scaling,1,2-gram,0,0
up and,1,2-gram,1,0
and introduction,1,2-gram,1,0
introduction of,1,2-gram,1,1
of new,1,2-gram,1,1
a working,1,2-gram,0,0
working with,1,2-gram,1,1
executive secretary,1,2-gram,0,0
secretary and,1,2-gram,0,0
and incoming,1,2-gram,0,0
incoming presidents,1,2-gram,0,0
presidents of,1,2-gram,0,0
to coordinate,1,2-gram,0,0
coordinate the,1,2-gram,0,0
the annual,1,2-gram,1,1
annual high,1,2-gram,0,0
b engaging,1,2-gram,0,0
engaging with,1,2-gram,1,1
with interested,1,2-gram,0,0
including to,1,2-gram,0,0
further the,1,2-gram,0,0
voluntary initiatives,1,2-gram,0,0
initiatives of,1,2-gram,0,0
agenda c,1,2-gram,0,0
c providing,1,2-gram,0,0
a below,1,2-gram,0,0
should normally,1,2-gram,0,0
normally serve,1,2-gram,0,0
a term,1,2-gram,0,0
term of,1,2-gram,0,0
of two,1,2-gram,0,1
years with,1,2-gram,1,1
their terms,1,2-gram,0,0
terms overlapping,1,2-gram,0,0
overlapping for,1,2-gram,0,0
full year,1,2-gram,0,0
year to,1,2-gram,1,1
ensure continuity,1,2-gram,0,0
continuity such,1,2-gram,0,0
such that,1,2-gram,0,0
for one,1,2-gram,1,0
twenty third,1,2-gram,0,0
third session,1,2-gram,0,0
november c,1,2-gram,0,0
c thereafter,1,2-gram,0,0
thereafter each,1,2-gram,0,0
each subsequent,1,2-gram,0,0
subsequent president,1,2-gram,0,0
years and,1,2-gram,1,0
and succeed,1,2-gram,0,0
succeed the,1,2-gram,0,0
the previously,1,2-gram,0,0
previously appointed,1,2-gram,0,0
appointed champion,1,2-gram,0,0
champion whose,1,2-gram,0,0
whose term,1,2-gram,0,0
term has,1,2-gram,0,0
has ended,1,2-gram,0,0
all interested,1,2-gram,0,0
launch in,1,2-gram,1,0
period ,1,2-gram,0,0
 a,1,2-gram,0,0
will endeavour,1,2-gram,0,0
endeavour to,1,2-gram,0,0
identify concrete,1,2-gram,0,0
concrete opportunities,1,2-gram,0,0
resilience reducing,1,2-gram,0,0
reducing vulnerabilities,1,2-gram,0,0
vulnerabilities and,1,2-gram,0,0
and increasing,1,2-gram,1,1
the understanding,1,2-gram,0,1
understanding and,1,2-gram,0,1
and conducted,1,2-gram,0,0
conducted by,1,2-gram,0,1
committee decides,1,2-gram,0,0
be pursued,1,2-gram,0,0
pursued by,1,2-gram,0,0
a facilitating,1,2-gram,0,0
the sharing,1,2-gram,1,1
of good,1,2-gram,0,1
add b,1,2-gram,0,0
identifying actions,1,2-gram,0,0
could significantly,1,2-gram,1,0
significantly enhance,1,2-gram,0,0
could enhance,1,2-gram,0,0
enhance economic,1,2-gram,0,0
have mitigation,1,2-gram,0,0
benefits c,1,2-gram,0,0
promoting cooperative,1,2-gram,0,0
adaptation d,1,2-gram,0,0
d identifying,1,2-gram,0,0
strengthen enabling,1,2-gram,0,0
environments and,1,2-gram,1,0
of specific,1,2-gram,0,1
process modalities,1,2-gram,0,0
modalities outputs,1,2-gram,0,0
outputs outcomes,1,2-gram,0,0
outcomes and,1,2-gram,1,0
mitigation referred,1,2-gram,0,0
above by,1,2-gram,0,0
by,1,2-gram,1,0
organizing regular,1,2-gram,0,0
b preparing,1,2-gram,0,0
preparing annually,1,2-gram,0,0
annually on,1,2-gram,0,0
an input,1,2-gram,0,0
on opportunities,1,2-gram,0,0
enhance adaptation,1,2-gram,0,0
action as,1,2-gram,0,0
as options,1,2-gram,0,0
a user,1,2-gram,0,0
user friendly,1,2-gram,0,0
friendly online,1,2-gram,0,0
in conducting,1,2-gram,0,0
conducting the,1,2-gram,0,0
above the,1,2-gram,1,0
committee will,1,2-gram,0,0
will engage,1,2-gram,0,1
engage with,1,2-gram,1,1
and explore,1,2-gram,0,0
account synergize,1,2-gram,0,0
synergize with,1,2-gram,0,0
and build,1,2-gram,1,0
existing arrangements,1,2-gram,0,0
related work,1,2-gram,0,0
work programmes,1,2-gram,0,0
programmes bodies,1,2-gram,0,0
and institutions,1,2-gram,1,0
convention so,1,2-gram,0,0
ensure coherence,1,2-gram,0,0
and maximum,1,2-gram,0,0
maximum value,1,2-gram,0,0
above an,1,2-gram,0,0
and observer,1,2-gram,0,0
observer organizations,1,2-gram,0,0
submit information,1,2-gram,0,0
the opportunities,1,2-gram,1,0
opportunities referred,1,2-gram,0,0
above by,1,2-gram,0,0
by february,1,2-gram,0,0
february v,1,2-gram,0,0
v non,1,2-gram,0,0
all non,1,2-gram,1,0
address and,1,2-gram,0,1
and respond,1,2-gram,1,1
respond to,1,2-gram,1,1
those of,1,2-gram,1,1
of civil,1,2-gram,0,0
stakeholders referred,1,2-gram,0,0
support actions,1,2-gram,0,0
actions to,1,2-gram,1,1
reduce emissions,1,2-gram,1,1
build resilience,1,2-gram,0,0
and decrease,1,2-gram,1,0
decrease vulnerability,1,2-gram,0,0
and demonstrate,1,2-gram,1,0
demonstrate these,1,2-gram,0,0
these efforts,1,2-gram,1,0
efforts via,1,2-gram,0,0
platform referred,1,2-gram,0,0
strengthen knowledge,1,2-gram,0,0
knowledge technologies,1,2-gram,0,0
technologies practices,1,2-gram,0,0
of local,1,2-gram,1,1
peoples related,1,2-gram,0,0
to addressing,1,2-gram,0,0
addressing and,1,2-gram,0,0
and responding,1,2-gram,1,1
responding to,1,2-gram,1,1
and establishes,1,2-gram,0,0
establishes a,1,2-gram,0,0
a platform,1,2-gram,0,1
of experiences,1,2-gram,1,0
of best,1,2-gram,0,0
practices on,1,2-gram,0,0
a holistic,1,2-gram,0,1
and integrated,1,2-gram,1,0
integrated manner,1,2-gram,0,0
manner http,1,2-gram,0,0
also recognizes,1,2-gram,0,0
the important,1,2-gram,1,0
of providing,1,2-gram,0,0
providing incentives,1,2-gram,0,0
for emission,1,2-gram,0,0
reduction activities,1,2-gram,0,0
including tools,1,2-gram,0,0
tools such,1,2-gram,0,0
as domestic,1,2-gram,0,0
domestic policies,1,2-gram,0,0
and carbon,1,2-gram,1,1
carbon pricing,1,2-gram,1,1
pricing vi,1,2-gram,0,0
vi administrative,1,2-gram,0,0
administrative and,1,2-gram,0,0
and budgetary,1,2-gram,0,0
budgetary matters,1,2-gram,0,0
estimated budgetary,1,2-gram,0,0
budgetary implications,1,2-gram,0,0
implications of,1,2-gram,0,0
the activities,1,2-gram,0,1
undertaken by,1,2-gram,0,1
secretariat referred,1,2-gram,0,0
actions of,1,2-gram,0,1
secretariat called,1,2-gram,0,0
called for,1,2-gram,1,0
decision be,1,2-gram,0,0
undertaken subject,1,2-gram,0,0
the availability,1,2-gram,1,1
availability of,1,2-gram,1,1
emphasizes the,1,2-gram,0,0
of making,1,2-gram,0,0
making additional,1,2-gram,0,0
additional resources,1,2-gram,0,0
resources available,1,2-gram,0,0
available for,1,2-gram,0,1
relevant actions,1,2-gram,0,0
urges parties,1,2-gram,0,0
make voluntary,1,2-gram,0,0
the timely,1,2-gram,0,0
timely implementation,1,2-gram,0,0
add annex,1,2-gram,0,0
annex paris,1,2-gram,0,0
agreement being,1,2-gram,0,0
being parties,1,2-gram,0,0
“the convention”,1,2-gram,0,0
convention” pursuant,1,2-gram,0,0
action established,1,2-gram,0,0
cp of,1,2-gram,0,0
convention at,1,2-gram,0,0
its seventeenth,1,2-gram,0,0
seventeenth session,1,2-gram,0,0
session in,1,2-gram,0,0
and being,1,2-gram,0,0
being guided,1,2-gram,0,0
its principles,1,2-gram,1,0
principles including,1,2-gram,0,1
circumstances recognizing,1,2-gram,0,0
and progressive,1,2-gram,0,0
progressive response,1,2-gram,0,0
urgent threat,1,2-gram,0,0
change on,1,2-gram,0,1
available scientific,1,2-gram,0,0
knowledge also,1,2-gram,0,0
change as,1,2-gram,0,0
convention taking,1,2-gram,0,0
taking full,1,2-gram,0,0
full account,1,2-gram,0,0
account of,1,2-gram,0,0
special situations,1,2-gram,0,0
situations of,1,2-gram,0,0
to funding,1,2-gram,0,0
funding and,1,2-gram,1,0
technology recognizing,1,2-gram,0,0
be affected,1,2-gram,1,0
affected not,1,2-gram,0,0
not only,1,2-gram,1,1
by climate,1,2-gram,0,0
change but,1,2-gram,0,0
but also,1,2-gram,0,1
also by,1,2-gram,0,1
the measures,1,2-gram,1,0
measures taken,1,2-gram,0,0
taken in,1,2-gram,1,0
in response,1,2-gram,1,1
it emphasizing,1,2-gram,0,0
the intrinsic,1,2-gram,0,0
intrinsic relationship,1,2-gram,0,0
relationship that,1,2-gram,0,0
actions responses,1,2-gram,0,0
responses and,1,2-gram,0,0
impacts have,1,2-gram,0,0
have with,1,2-gram,0,0
with equitable,1,2-gram,0,0
equitable access,1,2-gram,0,0
and eradication,1,2-gram,0,0
eradication of,1,2-gram,0,0
of poverty,1,2-gram,1,0
poverty recognizing,1,2-gram,0,0
the fundamental,1,2-gram,0,0
fundamental priority,1,2-gram,0,0
priority of,1,2-gram,0,0
of safeguarding,1,2-gram,0,0
safeguarding food,1,2-gram,0,0
food security,1,2-gram,0,1
security and,1,2-gram,1,1
and ending,1,2-gram,0,0
ending hunger,1,2-gram,0,0
hunger and,1,2-gram,0,0
the particular,1,2-gram,1,0
particular vulnerabilities,1,2-gram,0,0
vulnerabilities of,1,2-gram,0,0
of food,1,2-gram,0,0
production systems,1,2-gram,0,0
systems to,1,2-gram,1,1
change taking,1,2-gram,0,0
the imperatives,1,2-gram,0,0
imperatives of,1,2-gram,0,0
a just,1,2-gram,0,0
just transition,1,2-gram,0,0
transition of,1,2-gram,0,1
the workforce,1,2-gram,0,1
workforce and,1,2-gram,0,1
the creation,1,2-gram,1,0
creation of,1,2-gram,1,0
of decent,1,2-gram,0,0
decent work,1,2-gram,0,0
quality jobs,1,2-gram,0,0
jobs in,1,2-gram,1,1
with nationally,1,2-gram,0,0
